Freq.	I(R1)
1.78500000000000e+06	(-1.79778059830379e+02dB,9.36150811367404e+01°)
1.79000000000000e+06	(-1.79838028248816e+02dB,9.27471030866094e+01°)
1.79500000000000e+06	(-1.80013641731647e+02dB,9.30235736074474e+01°)
1.80000000000000e+06	(-1.80159858752947e+02dB,9.82762320882568e+01°)
1.80500000000000e+06	(-1.79911447232128e+02dB,9.30290272019732e+01°)
1.81000000000000e+06	(-1.79838449407652e+02dB,9.40648407819021e+01°)
1.81500000000000e+06	(-1.79979794652965e+02dB,9.41143844350913e+01°)
1.82000000000000e+06	(-1.80016986116637e+02dB,9.38641536618499e+01°)
1.82500000000000e+06	(-1.80010523026177e+02dB,9.41833841479675e+01°)
1.83000000000000e+06	(-1.79999844660102e+02dB,9.45736683065412e+01°)
1.83500000000000e+06	(-1.80105734090672e+02dB,9.40268839760271e+01°)
1.84000000000000e+06	(-1.80111644323542e+02dB,9.42082608035323e+01°)
1.84500000000000e+06	(-1.80096981222061e+02dB,9.34480495108220e+01°)
1.85000000000000e+06	(-1.78641228098749e+02dB,9.85651191680114e+01°)
1.85500000000000e+06	(-1.80313010688182e+02dB,9.31875622701568e+01°)
1.86000000000000e+06	(-1.80112125734048e+02dB,9.36734586838808e+01°)
1.86500000000000e+06	(-1.80148267434231e+02dB,9.34715839933210e+01°)
1.87000000000000e+06	(-1.80184776171403e+02dB,9.31798411260058e+01°)
1.87500000000000e+06	(-1.80291982061412e+02dB,9.29868863623634e+01°)
1.88000000000000e+06	(-1.80223312005221e+02dB,9.32982118927233e+01°)
1.88500000000000e+06	(-1.80234859400531e+02dB,9.30847457301314e+01°)
1.89000000000000e+06	(-1.80289818456541e+02dB,9.28832190337193e+01°)
1.89500000000000e+06	(-1.80422273926208e+02dB,9.35933743833059e+01°)
1.90000000000000e+06	(-1.81867819650924e+02dB,9.65911767122762e+01°)
1.90500000000000e+06	(-1.80350595563959e+02dB,9.32232761117235e+01°)
1.91000000000000e+06	(-1.80346374781674e+02dB,9.41993278007399e+01°)
1.91500000000000e+06	(-1.80449854662470e+02dB,9.37858818936210e+01°)
1.92000000000000e+06	(-1.80471904667441e+02dB,9.35416129623259e+01°)
1.92500000000000e+06	(-1.80479768742872e+02dB,9.39223360686550e+01°)
1.93000000000000e+06	(-1.80495176144377e+02dB,9.45522135292987e+01°)
1.93500000000000e+06	(-1.80604754791711e+02dB,9.35026653147791e+01°)
1.94000000000000e+06	(-1.80622625126931e+02dB,9.37537144899304e+01°)
1.94500000000000e+06	(-1.80542013933525e+02dB,9.28414160194821e+01°)
1.95000000000000e+06	(-1.80327235435520e+02dB,9.70978294335593e+01°)
1.95500000000000e+06	(-1.80542471529902e+02dB,9.31133389238572e+01°)
1.96000000000000e+06	(-1.80485236764653e+02dB,9.38105424815499e+01°)
1.96500000000000e+06	(-1.80605252954354e+02dB,9.33566320295350e+01°)
1.97000000000000e+06	(-1.80627182567419e+02dB,9.30036599154715e+01°)
1.97500000000000e+06	(-1.80713549933654e+02dB,9.30176361713660e+01°)
1.98000000000000e+06	(-1.80690456852835e+02dB,9.34806599059625e+01°)
1.98500000000000e+06	(-1.80653611394970e+02dB,9.29961814171206e+01°)
1.99000000000000e+06	(-1.80762582221623e+02dB,9.33499210064205e+01°)
1.99500000000000e+06	(-1.80833948486098e+02dB,9.44800237353567e+01°)
2.00000000000000e+06	(-1.82319431536566e+02dB,8.81771427375872e+01°)
2.00500000000000e+06	(-1.80773929951779e+02dB,9.31434115716020e+01°)
2.01000000000000e+06	(-1.80842680742103e+02dB,9.37142102690110e+01°)
2.01500000000000e+06	(-1.80907618401659e+02dB,9.32149905884534e+01°)
2.02000000000000e+06	(-1.80901904555232e+02dB,9.34005993446929e+01°)
2.02500000000000e+06	(-1.80929378770424e+02dB,9.37641916455782e+01°)
2.03000000000000e+06	(-1.80976446025366e+02dB,9.43808109393280e+01°)
2.03500000000000e+06	(-1.80995553281265e+02dB,9.32204112319549e+01°)
2.04000000000000e+06	(-1.81019957064306e+02dB,9.33071430159704e+01°)
2.04500000000000e+06	(-1.80897784502379e+02dB,9.26810656558289e+01°)
2.05000000000000e+06	(-1.80844437693673e+02dB,8.95026944072809e+01°)
2.05500000000000e+06	(-1.80840078276924e+02dB,9.36542033917002e+01°)
2.06000000000000e+06	(-1.80934444369864e+02dB,9.39669289674349e+01°)
2.06500000000000e+06	(-1.81093147330264e+02dB,9.31582631979417e+01°)
2.07000000000000e+06	(-1.81078491905345e+02dB,9.32050105035362e+01°)
2.07500000000000e+06	(-1.81139481659089e+02dB,9.34248649197259e+01°)
2.08000000000000e+06	(-1.81147359632046e+02dB,9.36615570713381e+01°)
2.08500000000000e+06	(-1.81040046855244e+02dB,9.32174186798327e+01°)
2.09000000000000e+06	(-1.81228714165937e+02dB,9.34480921200884e+01°)
2.09500000000000e+06	(-1.81281419554721e+02dB,9.48384694402722e+01°)
2.10000000000000e+06	(-1.81605256545402e+02dB,8.57466901968173e+01°)
2.10500000000000e+06	(-1.81219397550274e+02dB,9.28845772362400e+01°)
2.11000000000000e+06	(-1.81307571584531e+02dB,9.31805351493680e+01°)
2.11500000000000e+06	(-1.81325124708887e+02dB,9.29230457273847e+01°)
2.12000000000000e+06	(-1.81305841180214e+02dB,9.37262741623672e+01°)
2.12500000000000e+06	(-1.81315749908991e+02dB,9.37653726747867e+01°)
2.13000000000000e+06	(-1.81369572572787e+02dB,9.39400857592927e+01°)
2.13500000000000e+06	(-1.81322108541209e+02dB,9.32195122240634e+01°)
2.14000000000000e+06	(-1.81348009913481e+02dB,9.29708977707361e+01°)
2.14500000000000e+06	(-1.81284528604481e+02dB,9.27818734465600e+01°)
2.15000000000000e+06	(-1.80337583486232e+02dB,8.76195028663448e+01°)
2.15500000000000e+06	(-1.81296098036708e+02dB,9.43340019052689e+01°)
2.16000000000000e+06	(-1.81437619960890e+02dB,9.41065742998933e+01°)
2.16500000000000e+06	(-1.81529340772434e+02dB,9.30697881911124e+01°)
2.17000000000000e+06	(-1.81509970661531e+02dB,9.35816232987021e+01°)
2.17500000000000e+06	(-1.81543653535807e+02dB,9.37268470767786e+01°)
2.18000000000000e+06	(-1.81557045165590e+02dB,9.34714634000897e+01°)
2.18500000000000e+06	(-1.81451995345344e+02dB,9.33174706179790e+01°)
2.19000000000000e+06	(-1.81675409119476e+02dB,9.30345076536425e+01°)
2.19500000000000e+06	(-1.81740435371457e+02dB,9.44913670406656e+01°)
2.20000000000000e+06	(-1.81342145417115e+02dB,9.06041571873528e+01°)
2.20500000000000e+06	(-1.81661745812829e+02dB,9.27706901618077e+01°)
2.21000000000000e+06	(-1.81711333794220e+02dB,9.31139586097562e+01°)
2.21500000000000e+06	(-1.81673901291929e+02dB,9.30827737131576e+01°)
2.22000000000000e+06	(-1.81686933079260e+02dB,9.40774741428049e+01°)
2.22500000000000e+06	(-1.81652402918602e+02dB,9.36720123747968e+01°)
2.23000000000000e+06	(-1.81694455398434e+02dB,9.33629965479902e+01°)
2.23500000000000e+06	(-1.81692666925887e+02dB,9.33306265882025e+01°)
2.24000000000000e+06	(-1.81701494434544e+02dB,9.30017151646345e+01°)
2.24500000000000e+06	(-1.81740233375259e+02dB,9.30188329527163e+01°)
2.25000000000000e+06	(-1.80273690808719e+02dB,9.23245405408078e+01°)
2.25500000000000e+06	(-1.81815624261329e+02dB,9.45811899017930e+01°)
2.26000000000000e+06	(-1.81901204426115e+02dB,9.40318503650433e+01°)
2.26500000000000e+06	(-1.81871130492341e+02dB,9.31115011460050e+01°)
2.27000000000000e+06	(-1.81913196597934e+02dB,9.36141887178507e+01°)
2.27500000000000e+06	(-1.81933367206300e+02dB,9.35668021558830e+01°)
2.28000000000000e+06	(-1.81945142603785e+02dB,9.30557176368983e+01°)
2.28500000000000e+06	(-1.81916756247806e+02dB,9.31658226888865e+01°)
2.29000000000000e+06	(-1.82081446092414e+02dB,9.26877330957453e+01°)
2.29500000000000e+06	(-1.82118339838659e+02dB,9.39884338191042e+01°)
2.30000000000000e+06	(-1.82010878417937e+02dB,9.63284629999632e+01°)
2.30500000000000e+06	(-1.82045105027029e+02dB,9.28313855067891e+01°)
2.31000000000000e+06	(-1.82067839080926e+02dB,9.33287492212210e+01°)
2.31500000000000e+06	(-1.82000287966393e+02dB,9.33720119181572e+01°)
2.32000000000000e+06	(-1.82071478797585e+02dB,9.39530872653015e+01°)
2.32500000000000e+06	(-1.82001129999880e+02dB,9.34676183869558e+01°)
2.33000000000000e+06	(-1.82033844365316e+02dB,9.31163656208320e+01°)
2.33500000000000e+06	(-1.82130252984057e+02dB,9.34934370509375e+01°)
2.34000000000000e+06	(-1.82103437910565e+02dB,9.34656591521745e+01°)
2.34500000000000e+06	(-1.82186500383627e+02dB,9.32783400879113e+01°)
2.35000000000000e+06	(-1.81069914566689e+02dB,9.71353957149469e+01°)
2.35500000000000e+06	(-1.82251172847847e+02dB,9.40732479385188e+01°)
2.36000000000000e+06	(-1.82283821636580e+02dB,9.35575951562605e+01°)
2.36500000000000e+06	(-1.82189183177156e+02dB,9.31997097707421e+01°)
2.37000000000000e+06	(-1.82306922542578e+02dB,9.32259978213565e+01°)
2.37500000000000e+06	(-1.82325779546739e+02dB,9.32197127371879e+01°)
2.38000000000000e+06	(-1.82340822229171e+02dB,9.29192201485439e+01°)
2.38500000000000e+06	(-1.82362648538813e+02dB,9.29635826671173e+01°)
2.39000000000000e+06	(-1.82421282241565e+02dB,9.28438228735046e+01°)
2.39500000000000e+06	(-1.82373873737100e+02dB,9.38331795519550e+01°)
2.40000000000000e+06	(-1.83170058732503e+02dB,9.69463617072749e+01°)
2.40500000000000e+06	(-1.82384129222370e+02dB,9.28815539926789e+01°)
2.41000000000000e+06	(-1.82436078592471e+02dB,9.34037457894252e+01°)
2.41500000000000e+06	(-1.82376141384215e+02dB,9.35158136544124e+01°)
2.42000000000000e+06	(-1.82458406157250e+02dB,9.35042405731500e+01°)
2.42500000000000e+06	(-1.82383700356233e+02dB,9.34413521274726e+01°)
2.43000000000000e+06	(-1.82418007110475e+02dB,9.33878178013596e+01°)
2.43500000000000e+06	(-1.82545044091666e+02dB,9.36194032321467e+01°)
2.44000000000000e+06	(-1.82505049903995e+02dB,9.38805450414734e+01°)
2.44500000000000e+06	(-1.82562442449613e+02dB,9.33391202479394e+01°)
2.45000000000000e+06	(-1.82235902786356e+02dB,9.64356519279568e+01°)
2.45500000000000e+06	(-1.82579034635689e+02dB,9.32259673438810e+01°)
2.46000000000000e+06	(-1.82626142731085e+02dB,9.29711754144354e+01°)
2.46500000000000e+06	(-1.82561634582023e+02dB,9.33784465280946e+01°)
2.47000000000000e+06	(-1.82682203993272e+02dB,9.29264876369783e+01°)
2.47500000000000e+06	(-1.82695511269919e+02dB,9.31631077850308e+01°)
2.48000000000000e+06	(-1.82722458178633e+02dB,9.31295113729986e+01°)
2.48500000000000e+06	(-1.82703788623443e+02dB,9.28634340695238e+01°)
2.49000000000000e+06	(-1.82715788253618e+02dB,9.32355499837740e+01°)
2.49500000000000e+06	(-1.82602555240147e+02dB,9.39882640452122e+01°)
2.50000000000000e+06	(-1.83791319950186e+02dB,9.18230072590119e+01°)
2.50500000000000e+06	(-1.82753136141261e+02dB,9.29091081976631e+01°)
2.51000000000000e+06	(-1.82840118805753e+02dB,9.33094386337359e+01°)
2.51500000000000e+06	(-1.82790858102880e+02dB,9.35586093509726e+01°)
2.52000000000000e+06	(-1.82801707095681e+02dB,9.32611549775672e+01°)
2.52500000000000e+06	(-1.82757916931688e+02dB,9.36268536305225e+01°)
2.53000000000000e+06	(-1.82811985546102e+02dB,9.36881381910053e+01°)
2.53500000000000e+06	(-1.82874341981936e+02dB,9.35702982589739e+01°)
2.54000000000000e+06	(-1.82873405366102e+02dB,9.37166536110262e+01°)
2.54500000000000e+06	(-1.82909412868995e+02dB,9.31730949330959e+01°)
2.55000000000000e+06	(-1.82763723365178e+02dB,9.11246070505290e+01°)
2.55500000000000e+06	(-1.82884566594538e+02dB,9.28445897858735e+01°)
2.56000000000000e+06	(-1.82958555766819e+02dB,9.27915682884607e+01°)
2.56500000000000e+06	(-1.82956099199194e+02dB,9.36179971003005e+01°)
2.57000000000000e+06	(-1.83006779308142e+02dB,9.30121359487443e+01°)
2.57500000000000e+06	(-1.83017415393345e+02dB,9.33443293842306e+01°)
2.58000000000000e+06	(-1.83062482394216e+02dB,9.31977279830304e+01°)
2.58500000000000e+06	(-1.82972848254242e+02dB,9.28725022820246e+01°)
2.59000000000000e+06	(-1.83034531832426e+02dB,9.34215589323320e+01°)
2.59500000000000e+06	(-1.82933646724068e+02dB,9.41602749368664e+01°)
2.60000000000000e+06	(-1.83551393705737e+02dB,8.86315276129725e+01°)
2.60500000000000e+06	(-1.83171960213160e+02dB,9.30599164355013e+01°)
2.61000000000000e+06	(-1.83216199099265e+02dB,9.33048037739359e+01°)
2.61500000000000e+06	(-1.83149845771826e+02dB,9.35817802095090e+01°)
2.62000000000000e+06	(-1.83081864794976e+02dB,9.33232678600432e+01°)
2.62500000000000e+06	(-1.83097056456441e+02dB,9.36561196859789e+01°)
2.63000000000000e+06	(-1.83180515411286e+02dB,9.34469678961691e+01°)
2.63500000000000e+06	(-1.83168494825557e+02dB,9.34194857834164e+01°)
2.64000000000000e+06	(-1.83209688881426e+02dB,9.31357957668303e+01°)
2.64500000000000e+06	(-1.83281492128155e+02dB,9.30154842970497e+01°)
2.65000000000000e+06	(-1.82551876850025e+02dB,8.89508417233705e+01°)
2.65500000000000e+06	(-1.83224449929099e+02dB,9.31161692958306e+01°)
2.66000000000000e+06	(-1.83267056432604e+02dB,9.30693838171636e+01°)
2.66500000000000e+06	(-1.83289689491639e+02dB,9.36766684882148e+01°)
2.67000000000000e+06	(-1.83298210287229e+02dB,9.31760757118532e+01°)
2.67500000000000e+06	(-1.83325663701082e+02dB,9.33912742844507e+01°)
2.68000000000000e+06	(-1.83373737156991e+02dB,9.29278477205803e+01°)
2.68500000000000e+06	(-1.83279203853732e+02dB,9.30687277764523e+01°)
2.69000000000000e+06	(-1.83399278699548e+02dB,9.34259625102906e+01°)
2.69500000000000e+06	(-1.83357953352453e+02dB,9.41288207746691e+01°)
2.70000000000000e+06	(-1.83347781053712e+02dB,9.10060150801535e+01°)
2.70500000000000e+06	(-1.83562376865403e+02dB,9.31594935631250e+01°)
2.71000000000000e+06	(-1.83502805583573e+02dB,9.33754224413022e+01°)
2.71500000000000e+06	(-1.83419917753432e+02dB,9.35207243656012e+01°)
2.72000000000000e+06	(-1.83360075232870e+02dB,9.33244134667575e+01°)
2.72500000000000e+06	(-1.83431457640842e+02dB,9.33389418077566e+01°)
2.73000000000000e+06	(-1.83518310609742e+02dB,9.28674273384739e+01°)
2.73500000000000e+06	(-1.83502688116482e+02dB,9.34419934214320e+01°)
2.74000000000000e+06	(-1.83510779434678e+02dB,9.28311199390084e+01°)
2.74500000000000e+06	(-1.83645692345002e+02dB,9.30376314987164e+01°)
2.75000000000000e+06	(-1.82500943667655e+02dB,9.17862154168497e+01°)
2.75500000000000e+06	(-1.83570159876062e+02dB,9.33859875898273e+01°)
2.76000000000000e+06	(-1.83548467748318e+02dB,9.33261620722037e+01°)
2.76500000000000e+06	(-1.83557869377929e+02dB,9.34533210578719e+01°)
2.77000000000000e+06	(-1.83613632359161e+02dB,9.30512697835431e+01°)
2.77500000000000e+06	(-1.83670199018203e+02dB,9.32516962166291e+01°)
2.78000000000000e+06	(-1.83675946306338e+02dB,9.27844315838377e+01°)
2.78500000000000e+06	(-1.83655537433915e+02dB,9.34405498670984e+01°)
2.79000000000000e+06	(-1.83747076496341e+02dB,9.34566789818824e+01°)
2.79500000000000e+06	(-1.83743492421403e+02dB,9.37284568660714e+01°)
2.80000000000000e+06	(-1.83737042505586e+02dB,9.50275787858233e+01°)
2.80500000000000e+06	(-1.83859218485556e+02dB,9.29202453549011e+01°)
2.81000000000000e+06	(-1.83738358564101e+02dB,9.33860948364558e+01°)
2.81500000000000e+06	(-1.83680519681583e+02dB,9.34501763745088e+01°)
2.82000000000000e+06	(-1.83693038934012e+02dB,9.30937773900702e+01°)
2.82500000000000e+06	(-1.83777811407053e+02dB,9.30282098375348e+01°)
2.83000000000000e+06	(-1.83815775533797e+02dB,9.26782770955351e+01°)
2.83500000000000e+06	(-1.83854943825207e+02dB,9.36261095210192e+01°)
2.84000000000000e+06	(-1.83768869607212e+02dB,9.30413662130702e+01°)
2.84500000000000e+06	(-1.83937720947319e+02dB,9.30549823179630e+01°)
2.85000000000000e+06	(-1.83039590634894e+02dB,9.51468744813723e+01°)
2.85500000000000e+06	(-1.83885114679484e+02dB,9.30726821085307e+01°)
2.86000000000000e+06	(-1.83846461485701e+02dB,9.32914007566561e+01°)
2.86500000000000e+06	(-1.83837577943606e+02dB,9.32743092096672e+01°)
2.87000000000000e+06	(-1.83959632802689e+02dB,9.27867613864688e+01°)
2.87500000000000e+06	(-1.84031783880089e+02dB,9.32387227485065e+01°)
2.88000000000000e+06	(-1.83962897254799e+02dB,9.31764222067635e+01°)
2.88500000000000e+06	(-1.84022017353887e+02dB,9.36473376860330e+01°)
2.89000000000000e+06	(-1.84022153754027e+02dB,9.34605907074536e+01°)
2.89500000000000e+06	(-1.84007607234317e+02dB,9.30565925762542e+01°)
2.90000000000000e+06	(-1.84557752744040e+02dB,9.58899767592976e+01°)
2.90500000000000e+06	(-1.84086847159946e+02dB,9.25461606364640e+01°)
2.91000000000000e+06	(-1.84005052323611e+02dB,9.34336150500034e+01°)
2.91500000000000e+06	(-1.84006253051089e+02dB,9.35385719630197e+01°)
2.92000000000000e+06	(-1.84039209510012e+02dB,9.28443559185510e+01°)
2.92500000000000e+06	(-1.84099556746932e+02dB,9.30662356890727e+01°)
2.93000000000000e+06	(-1.84072248025115e+02dB,9.30715972962077e+01°)
2.93500000000000e+06	(-1.84153641940266e+02dB,9.35791649851366e+01°)
2.94000000000000e+06	(-1.84025399809091e+02dB,9.33111565159280e+01°)
2.94500000000000e+06	(-1.84180097943368e+02dB,9.29597514709868e+01°)
2.95000000000000e+06	(-1.83894252193178e+02dB,9.49319253466766e+01°)
2.95500000000000e+06	(-1.84161896520345e+02dB,9.25688108567242e+01°)
2.96000000000000e+06	(-1.84177141130083e+02dB,9.32367150572166e+01°)
2.96500000000000e+06	(-1.84163876443017e+02dB,9.34210399622808e+01°)
2.97000000000000e+06	(-1.84264038286639e+02dB,9.27339008258933e+01°)
2.97500000000000e+06	(-1.84346550296009e+02dB,9.34054382232961e+01°)
2.98000000000000e+06	(-1.84237156879602e+02dB,9.37354476675898e+01°)
2.98500000000000e+06	(-1.84307286949840e+02dB,9.33464761508416e+01°)
2.99000000000000e+06	(-1.84262936607382e+02dB,9.32824048237512e+01°)
2.99500000000000e+06	(-1.84222454059475e+02dB,9.25955958087605e+01°)
3.00000000000000e+06	(-1.85146871954137e+02dB,9.27270860628402e+01°)
3.00500000000000e+06	(-1.84312830760392e+02dB,9.26736053599203e+01°)
3.01000000000000e+06	(-1.84312974047689e+02dB,9.37112631304926e+01°)
3.01500000000000e+06	(-1.84359142886472e+02dB,9.36805540347183e+01°)
3.02000000000000e+06	(-1.84314241359139e+02dB,9.27665342465275e+01°)
3.02500000000000e+06	(-1.84373244085078e+02dB,9.32747732333298e+01°)
3.03000000000000e+06	(-1.84328030891325e+02dB,9.34956606315943e+01°)
3.03500000000000e+06	(-1.84389206247487e+02dB,9.31829132260514e+01°)
3.04000000000000e+06	(-1.84338066548254e+02dB,9.32297730303778e+01°)
3.04500000000000e+06	(-1.84450499324957e+02dB,9.30035160919105e+01°)
3.05000000000000e+06	(-1.84380312767395e+02dB,9.17474731292519e+01°)
3.05500000000000e+06	(-1.84412208705460e+02dB,9.26537452435720e+01°)
3.06000000000000e+06	(-1.84497684737088e+02dB,9.33989740887079e+01°)
3.06500000000000e+06	(-1.84492831861981e+02dB,9.35874615113557e+01°)
3.07000000000000e+06	(-1.84495914925821e+02dB,9.29291008076987e+01°)
3.07500000000000e+06	(-1.84610370166517e+02dB,9.34720511593756e+01°)
3.08000000000000e+06	(-1.84531424737166e+02dB,9.38240670997563e+01°)
3.08500000000000e+06	(-1.84536785217810e+02dB,9.28358407195464e+01°)
3.09000000000000e+06	(-1.84537717044144e+02dB,9.30993643580829e+01°)
3.09500000000000e+06	(-1.84494623146693e+02dB,9.27767955042137e+01°)
3.10000000000000e+06	(-1.85112794484405e+02dB,9.03413036005402e+01°)
3.10500000000000e+06	(-1.84563620069227e+02dB,9.34354453694198e+01°)
3.11000000000000e+06	(-1.84606034577894e+02dB,9.40257403502154e+01°)
3.11500000000000e+06	(-1.84654627998060e+02dB,9.34884198835840e+01°)
3.12000000000000e+06	(-1.84529198233045e+02dB,9.28167603132193e+01°)
3.12500000000000e+06	(-1.84642619529454e+02dB,9.32923562163555e+01°)
3.13000000000000e+06	(-1.84629490979105e+02dB,9.35080423587788e+01°)
3.13500000000000e+06	(-1.84621633985364e+02dB,9.29287513913606e+01°)
3.14000000000000e+06	(-1.84691288378423e+02dB,9.29316162344839e+01°)
3.14500000000000e+06	(-1.84767493197023e+02dB,9.33733160960690e+01°)
3.15000000000000e+06	(-1.84323914807275e+02dB,9.04460562776890e+01°)
3.15500000000000e+06	(-1.84660971890199e+02dB,9.33170499184388e+01°)
3.16000000000000e+06	(-1.84777948100459e+02dB,9.35214619356840e+01°)
3.16500000000000e+06	(-1.84781384717290e+02dB,9.32928320971579e+01°)
3.17000000000000e+06	(-1.84730362400039e+02dB,9.31787612222254e+01°)
3.17500000000000e+06	(-1.84882817637636e+02dB,9.33686296631362e+01°)
3.18000000000000e+06	(-1.84843325805377e+02dB,9.34338257690246e+01°)
3.18500000000000e+06	(-1.84772038538294e+02dB,9.27692388921315e+01°)
3.19000000000000e+06	(-1.84838374700329e+02dB,9.31825396653564e+01°)
3.19500000000000e+06	(-1.84827156096363e+02dB,9.33424932535142e+01°)
3.20000000000000e+06	(-1.84939440729410e+02dB,9.18396302331874e+01°)
3.20500000000000e+06	(-1.84837068616057e+02dB,9.41311672051834e+01°)
3.21000000000000e+06	(-1.84868618118386e+02dB,9.39794494697328e+01°)
